UNIT_ID,UNIT_NAME,ITEM_ID,ITEM_NAME,CATEGORY_NAME,BRAND_NAME,BALANCE
72,FLOUR MILLS,9000055229,"CHANNEL;M.S;3""X1-1/2""",MECHANICAL,GENERAL ITEMS,300
4,SMF INDUSTRIES LTD # 02,9000093105,MAGNETIC CONTACTOR;PAK-21J-P3300,ELECTRICAL,TOGAMI,2
4,SMF INDUSTRIES LTD # 02,9000049365,OIL SEAL;15X35X7,BEARING,SKF,7
4,SMF INDUSTRIES LTD # 02,9000073235,OIL SEAL;18X30X7,BEARING,SKF,4
4,SMF INDUSTRIES LTD # 02,9000073236,OIL SEAL;20X40X10,BEARING,SKF,8
6,KIMS,9000054387,NUT;M.S;5/8''',MECHANICAL,GENERAL ITEMS,57
6,KIMS,9000096895,CAPACITOR;60-UF,ELECTRICAL,AMBER,12
6,KIMS,9000087062,CHAIN LOCK;H/LINK;#06B-III,MECHANICAL,,58
6,KIMS,9000024721,GAUGE GLASS,MECHANICAL,GENERAL ITEMS,35
4,SMF INDUSTRIES LTD # 02,9000080424,CHAIN;#100-II,MECHANICAL,,20
4,SMF INDUSTRIES LTD # 02,9000101119,"CLAMP;W/COLLAR;S.S;2""",MECHANICAL,,24
4,SMF INDUSTRIES LTD # 02,9000108719,HEATER;CARTRIDGE;10X762MM;1000W,ELECTRICAL,,5
5,N.H FOODS MULTAN,9000077129,AIR UNION;TEE;PVC;12MM,MECHANICAL,CHINA,7
6,KIMS,9000067758,CONNECTOR;STRIP;PVC;15 AMP,ELECTRICAL,,24
6,KIMS,9000101258,"COUPLING;M.S;8""",MECHANICAL,,2
6,KIMS,9000072821,COUPLING;STAR;6T,MECHANICAL,,1
4,SMF INDUSTRIES LTD # 02,9000065542,BELT;TIMING;D8M 800 X 30MM,BELT,GENERAL ITEMS,1
4,SMF INDUSTRIES LTD # 02,9000065747,BELT;TIMING;T10 400 X 20MM,BELT,GENERAL ITEMS,8
4,SMF INDUSTRIES LTD # 02,9000055574,BOOK;DUPLICATE,STATIONARY,GENERAL ITEMS,201
4,SMF INDUSTRIES LTD # 02,9000029172,BRACKET;BEARING;T207,BEARING,LOCAL,1
9,HINA PACKAGES MULTAN,9000111243,ROLLER;NIP;RUBBER;170X140X29MM,MECHANICAL,,55
6,KIMS,9000052474,"FLANGE;M.S;10""",MECHANICAL,GENERAL ITEMS,1
6,KIMS,9000021490,THIMBLE MEDIUM 240MM,ELECTRICAL,GENERAL ITEMS,5
6,KIMS,9000124357,THREAD;REEL;#36,MECHANICAL,,9
9,HINA PACKAGES MULTAN,9000118146,SURF;1/2 KG,GENERAL,EXPRESS,50
19,VISION LAHORE,9000120570,RING;INNER;NEEDLE;BSA1112250500,BOBST PARTS,BOBST,2
4,SMF INDUSTRIES LTD # 02,9000063704,BELT;PLAIN;A 61,BELT,DONGAL,8
28,VISION HATTAR ( INDUS ),9000072401,SOCKET;PIANO,ELECTRICAL,,20
28,VISION HATTAR ( INDUS ),9000084274,"SADDLE;DAGI;1-1/4""",ELECTRICAL,,51
28,VISION HATTAR ( INDUS ),9000021256,CAPACITOR 16.0UF,ELECTRICAL,GENERAL ITEMS,1
1,GIBS,9000049623,BEARING;61808-2RS1,BEARING,SKF,22
6,KIMS,9000118829,IGNITION COIL 12 V,ELECTRICAL,,3
4,SMF INDUSTRIES LTD # 02,9000046862,BEARING;32007 X/Q,BEARING,SKF,2
4,SMF INDUSTRIES LTD # 02,9000058827,BEARING;51109,BEARING,SKF,7
28,VISION HATTAR ( INDUS ),9000087334,"COTTER;HSS;6""X3/4""",MECHANICAL,CHINA,5
28,VISION HATTAR ( INDUS ),9000074827,SOCKET;INDUSTRIAL;PVC;16 PIN,ELECTRICAL,,9
28,VISION HATTAR ( INDUS ),9000074216,TIMER;AT8N,ELECTRICAL,AUTONICS,4
28,VISION HATTAR ( INDUS ),9000092411,PAINT;W/SHIELD;CAMEO;8102,BUILDING MATERIAL (E&M),DIAMOND,2
28,VISION HATTAR ( INDUS ),9000109763,PAINT;ENAMEL;ORANGE,BUILDING MATERIAL (E&M),SILKO SHINE,2
28,VISION HATTAR ( INDUS ),9000054638,GEAR SPROCKET;M.S;22-T,MECHANICAL,GENERAL ITEMS,1
28,VISION HATTAR ( INDUS ),9000082837,WHEEL;RUBBER;CDGSKO149002A,MECHANICAL,CHINA,36
28,VISION HATTAR ( INDUS ),9000073190,BELT;ENDLESS;2820X70MM,BELT,,5
28,VISION HATTAR ( INDUS ),9000073174,BELT;ENDLESS;9398X70MM,BELT,,2
19,VISION LAHORE,9000118887,BELT;TIMING;HTD 8M 832X30MM,BELT,,2
19,VISION LAHORE,9000118888,BELT;TIMING;HTD 8M 896X30MM,BELT,,2
28,VISION HATTAR ( INDUS ),9000019589,BRACKET;BEARING;BK206,BEARING,LOCAL,2
28,VISION HATTAR ( INDUS ),9000105835,"BOLT;NUT;M.S;7/16""X3""",MECHANICAL,,43
28,VISION HATTAR ( INDUS ),9000023197,FLOAT VALVE;BRASS;1/2'',MECHANICAL,GENERAL ITEMS,1
19,VISION LAHORE,9000111980,NUT;BSA0289118800,BOBST PARTS,BOBST,1
6,KIMS,9000054188,BOLT;G.I;8MMX50MM,MECHANICAL,GENERAL ITEMS,455
28,VISION HATTAR ( INDUS ),9000101055,NOZZEL;STEEL GROUTING;BTL,BUILDING MATERIAL (E&M),,20
19,VISION LAHORE,9000069514,BELT;CNVR;PVC;4600 X 30 X 3MM,BELT,,5
19,VISION LAHORE,9000069516,BELT;CNVR;PVC;5010 X 25 X 4MM,BELT,,2
19,VISION LAHORE,9000101757,BELT;CNVR;PVC;5215X25X3MM,BELT,,2
19,VISION LAHORE,9000092589,BELT;ENDLESS;5511X25X4,BELT,,3
19,VISION LAHORE,9000071599,HOLDER;BULB;E-27,ELECTRICAL,ABID,12
19,VISION LAHORE,9000084589,JUEGO 10;100215,LAB ACCESSORIES,,1
19,VISION LAHORE,9000121729,LEVER;301237,ROLLAND PARTS,MAN ROLAND,1
6,KIMS,9000117604,"FAN;BLADE;8""",ELECTRICAL,,14
6,KIMS,9000023659,FILTER DRYER,MECHANICAL,GENERAL ITEMS,5
28,VISION HATTAR ( INDUS ),9000123382,"M.S ROUND PLATE ( DIA 7"" X T 2-1/2"")SOFT",MECHANICAL,,47.7
6,KIMS,9000092412,RELAY;OVERLOAD;5-60 AMP,ELECTRICAL,SCHNEIDER,5
6,KIMS,9000111809,RELAY;OVERLOAD;TR20B-2E;15 AMP,ELECTRICAL,HITACHI,5
6,KIMS,9000111807,RELAY;OVERLOAD;TR20B-2E;5 AMP,ELECTRICAL,HITACHI,3
6,KIMS,9000020211,BELT B 85,BELT,GENERAL ITEMS,7
6,KIMS,9000020216,BELT B 90,BELT,GENERAL ITEMS,30
6,KIMS,9000020256,BELT C 76,BELT,GENERAL ITEMS,4
4,SMF INDUSTRIES LTD # 02,9000055525,STAPLE PIN;24/6,STATIONARY,DOLLAR,29
19,VISION LAHORE,9000099900,STAMP;AUTO,STATIONARY,,1
19,VISION LAHORE,9000055528,STAPLER;MEDIUM,STATIONARY,GENERAL ITEMS,1
19,VISION LAHORE,9000055857,TABLETS;PHENYL,GENERAL,GENERAL ITEMS,2.3
6,KIMS,9000023710,PIPE;GAS PRESSURE,MECHANICAL,GENERAL ITEMS,250
6,KIMS,9000024307,S.S TEE 2'',MECHANICAL,GENERAL ITEMS,14
19,VISION LAHORE,9000124883,DISK;80.07A32-B210,ROLLAND PARTS,MAN ROLAND,4
6,KIMS,9000096653,LOAD CELL;15-KG;L6H5-C3,ELECTRICAL,ZEMIC,6
6,KIMS,9000121829,BELT;CNVR;PVC;46X1180,BELT,,8
4,SMF INDUSTRIES LTD # 02,9000090377,"REGULATOR;GAS;2""",MECHANICAL,MIDAS,2
19,VISION LAHORE,9000106473,SCREW;HEXAGON;BSA824410035,BOBST PARTS,BOBST,1
19,VISION LAHORE,9000097069,SEAL;O RING;BSA1078024500,BOBST PARTS,BOBST,6
19,VISION LAHORE,9000072311,TORCH;LIGHT,GENERAL,,2
6,KIMS,9000049322,OIL SEAL;70X100X10,BEARING,LOCAL,5
6,KIMS,9000055753,OIL;ENGINE;SAE-20W-50,OIL & LUBRICANTS,HAVOLINE,122
6,KIMS,9000060253,RELAY;220V AC 14 PIN;FLAT,ELECTRICAL,OMRON,12
6,KIMS,9000066008,BEAKER;PLASTIC;50-ML,LAB ACCESSORIES,GENERAL ITEMS,25
6,KIMS,9000110174,BEARING;1206 2RSI,BEARING,XRL,17
6,KIMS,9000045488,BEARING;6010-2Z/C3,BEARING,SKF,6
6,KIMS,9000045535,BEARING;6017-2RS1/C3,BEARING,SKF,10
6,KIMS,9000024012,"M.S BEND 3""",MECHANICAL,GENERAL ITEMS,13
6,KIMS,9000020164,BELT B 38,BELT,GENERAL ITEMS,9
4,SMF INDUSTRIES LTD # 02,9000092681,SEAL;RUBBER;DIAPHRAM;16X28X28X99,MECHANICAL,,38
6,KIMS,9000050371,INVERTER;4 KW,ELECTRICAL,INVT,4
6,KIMS,9000080463,COIL;SOLENOID;24 VDC,ELECTRICAL,,2
6,KIMS,9000097200,BELT;PLAIN;B 109,BELT,DONGAL,3
6,KIMS,9000117371,"BOX;PANEL;IRON;18""X12""X9""",ELECTRICAL,,8
4,SMF INDUSTRIES LTD # 02,9000086940,OIL SEAL;95X135X12,BEARING,LOCAL,2
5,N.H FOODS MULTAN,9000045359,BEARING;30302,BEARING,NTN,1
5,N.H FOODS MULTAN,9000049669,BEARING;61905-2RS1,BEARING,SKF,5
6,KIMS,9000049504,OIL SEAL;35X80X10,BEARING,SKF,10
6,KIMS,9000049299,OIL SEAL;60X90X12,BEARING,LOCAL,12
6,KIMS,9000074454,BELT;TIMING;1422 X 270,BELT,,10
6,KIMS,9000060126,OIL SEAL;40X68X10,BEARING,LOCAL,2
6,KIMS,9000118746,HEATER;CARTRIDGE;9.5X75MM,ELECTRICAL,,40
6,KIMS,9000118881,HEATER;MICA BAND;4''X44'',ELECTRICAL,,4
6,KIMS,9000020062,BELT A 22,BELT,GENERAL ITEMS,17
4,SMF INDUSTRIES LTD # 02,9000049400,OIL SEAL;20X47X10,BEARING,SKF,4
4,SMF INDUSTRIES LTD # 02,9000049419,OIL SEAL;25X42X7,BEARING,SKF,10
4,SMF INDUSTRIES LTD # 02,9000102489,OIL SEAL;35X68X10,BEARING,LOCAL,4
4,SMF INDUSTRIES LTD # 02,9000049514,OIL SEAL;38X72X10,BEARING,SKF,5
6,KIMS,9000031148,OIL SEAL;32X52X11,BEARING,LOCAL,11
6,KIMS,9000030906,CHAIN LOCK;H/LINK;#80-I,MECHANICAL,,42
4,SMF INDUSTRIES LTD # 02,9000067304,HOLE SAW;W-TIP;20MM,TOOLS,GENERAL ITEMS,2
4,SMF INDUSTRIES LTD # 02,9000094301,INK ROLL;HOT;36X32;BLACK,PRINTER,CHINA,1180
4,SMF INDUSTRIES LTD # 02,9000049528,OIL SEAL;40X65X12,BEARING,SKF,5
4,SMF INDUSTRIES LTD # 02,9000049533,OIL SEAL;40X90X10,BEARING,SKF,11
6,KIMS,9000049382,OIL SEAL;18X35X7,BEARING,SKF,7
4,SMF INDUSTRIES LTD # 02,9000055225,"DISK;POLISH;4""",MECHANICAL,GENERAL ITEMS,105
1,GIBS,9000069385,"SCRAPER;M.S;8""",GENERAL,,220
1,GIBS,9000022655,GOAT PLASTIC,GENERAL,GENERAL ITEMS,91.9
1,GIBS,9000082912,INK;PRINTER;CYS40K,PRINTER,,77
24,EXPERT ADVERTISING LAHORE,9000111869,TISSUE BOX POPUP 150X2PLY,GENERAL,LOCAL,1201
24,EXPERT ADVERTISING LAHORE,9000104190,PAPER;PRINTER;A4;80GM,STATIONARY,COPYMATE PLUS,267
1,GIBS,9000071873,CHEMICAL;CAUSTIC SODA,CHEMICALS (E&M),,50
1,GIBS,9000047105,BEARING;6000-2Z/C3,BEARING,SKF,30
4,SMF INDUSTRIES LTD # 02,9000022629,COTTON WASTE,GENERAL,GENERAL ITEMS,3081
8,WATER VILLAGE,9000093603,PAD;DRAFTING;LARGE,STATIONARY,,7
6,KIMS,9000055015,WIRE;ENAMEL;COPPER;#29,ELECTRICAL,MODERN,12.45
4,SMF INDUSTRIES LTD # 02,9000083468,GLOVE;LEATHER;NORMAL QUALITY,SAFETY EQUIPMENT,,487
19,VISION LAHORE,9000066551,CHEMICAL;CORRSHEILD;NT-4209,CHEMICALS (E&M),GENERAL ITEMS,46
19,VISION LAHORE,9000021707,CONNECTION PLATE,ELECTRICAL,GENERAL ITEMS,2
60,GIBS FOOD PRODUCTS,9000122201,CORD;PATCH;NETWORK;1 MTR,COMPUTER/ I.T ACCESSORIES,3M,5
60,GIBS FOOD PRODUCTS,9000071849,"REDUCER;M.S;8""X10""",MECHANICAL,,2
6,KIMS,9000083872,"SENSOR;WIRE;T/C;W/ROD;4""",ELECTRICAL,,5
6,KIMS,9000055011,WIRE;ENAMEL;COPPER;#25,ELECTRICAL,MODERN,9.6
40,SMF INDUSTRIES LTD,9000068042,DUCT;PLAIN;PVC; 16X38,ELECTRICAL,,100
40,SMF INDUSTRIES LTD,9000119768,DUST BIN;FOOT OPERATED;45 LTR,GENERAL,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000130965,GLUE;SUPER;LARGE,GENERAL,OSAKA,17
1,GIBS,9000101959,"AIR CONN;STRAIGHT;S.S;TWO TUCH;6MMX1/4""",MECHANICAL,CHINA,67
1,GIBS,9000077075,"AIR REGULATOR;6MMX1/4""",MECHANICAL,CHINA,65
1,GIBS,9000045474,BEARING;6008-2Z/C3,BEARING,SKF,32
1,GIBS,9000048320,BEARING;6301-2RSH,BEARING,SKF,2
6,KIMS,9000048364,BEARING;6307-2Z/C3,BEARING,SKF,14
40,SMF INDUSTRIES LTD,9000053396,"TEE;S.S;2"";G#304",MECHANICAL,GENERAL ITEMS,1
1,GIBS,9000051824,"AEROTAPE;EPDM;2""",ELECTRICAL,AEROFLEX,2
1,GIBS,9000082643,BEARING;61906-2RS1,BEARING,SKF,16
1,GIBS,9000031221,GOTI NO 32,TOOLS,,2
1,GIBS,9000026976,GOVERNOR;GENERATOR,ELECTRICAL,,1
1,GIBS,9000055804,GREASE;LGHP 2/1,OIL & LUBRICANTS,SKF,42
1,GIBS,9000019641,BEARING 635,BEARING,LOCAL,12
1,GIBS,9000019552,BEARING;1309,BEARING,LOCAL,1
1,GIBS,9000076868,AIR CONN;STRAIGHT;S.S;MALE;10MMX3/8''',MECHANICAL,CHINA,122
1,GIBS,9000048385,BEARING;6310-2Z,BEARING,SKF,14
40,SMF INDUSTRIES LTD,9000073918,"STRAINER;BRASS;2"";Y-TYPE",MECHANICAL,,1
1,GIBS,9000022472,HEATER U TYPE,ELECTRICAL,GENERAL ITEMS,60
1,GIBS,9000092983,ROD;CARBON&COPPER;6X40MM,MECHANICAL,,5
1,GIBS,9000059792,OIL SEAL;30X57X10,BEARING,LOCAL,5
1,GIBS,9000060142,OIL SEAL;42X70X10,BEARING,LOCAL,15
1,GIBS,9000116487,"REDUCER;M.S;4""X2""",MECHANICAL,,3
1,GIBS,9000063659,BELT;PLAIN;A 130,BELT,DONGAL,6
1,GIBS,9000063667,BELT;PLAIN;A 24,BELT,DONGAL,18
1,GIBS,9000048881,BEARING;HK 2016,BEARING,SKF,15
1,GIBS,9000063700,BELT;PLAIN;A 57,BELT,DONGAL,9
1,GIBS,9000063705,BELT;PLAIN;A 62,BELT,DONGAL,24
1,GIBS,9000063959,BELT;PLAIN;B 70,BELT,DONGAL,12
1,GIBS,9000110479,BEARING;THRUST;06,BEARING,KSK,5
1,GIBS,9000124480,STUD;M.S;16X65MM,MECHANICAL,,29
1,GIBS,9000060914,OIL SEAL;58X72X8,BEARING,SKF,3
1,GIBS,9000063681,BELT;PLAIN;A 38,BELT,DONGAL,6
1,GIBS,9000031242,TOILET CLEANING PUMP,GENERAL,,11
1,GIBS,9000110300,CALCULATOR;MJ 120,STATIONARY,CASIO,5
1,GIBS,9000063936,BELT;PLAIN;B 47,BELT,DONGAL,10
1,GIBS,9000063941,BELT;PLAIN;B 52,BELT,DONGAL,12
1,GIBS,9000063977,BELT;PLAIN;B 88,BELT,DONGAL,13
1,GIBS,9000093751,BELT;TIMING;HTD 8M 664 X 20MM,BELT,,7
1,GIBS,9000101144,SENSOR;PROXIMITY;WS-C2H,ELECTRICAL,WELON,10
1,GIBS,9000085852,BOLT;L KEY;M.S;10MMX15MM,MECHANICAL,,335
1,GIBS,9000048163,BEARING;YAR 210-2F,BEARING,SKF,5
1,GIBS,9000123118,"BOLT;L KEY;M.S;6'''X2-1/2""",MECHANICAL,,2
1,GIBS,9000102451,BOLT;NUT;G.I;12MMX25MM,MECHANICAL,,2.8
3,USMAN TRADE LINKERS,9000049525,OIL SEAL;40X60X8,BEARING,SKF,12
1,GIBS,9000125150,"SCREW;G.I;C/H;1-1/2""'X2-1/2""",MECHANICAL,,55
1,GIBS,9000126296,TEMP CONTROLLER;KE-714;72X72,ELECTRICAL,SWIFTECH TAIWAN,3
60,GIBS FOOD PRODUCTS,9000051597,GLAND;CABLE;BRASS;120 MM,ELECTRICAL,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000047214,BEARING;NKIS 25,BEARING,SKF,1
24,EXPERT ADVERTISING LAHORE,9000100262,11170 PLASTIC STEEL PCS & BOLT,HEIDELBERG SM-102 FP OP# 13,GENERAL ITEMS,12
24,EXPERT ADVERTISING LAHORE,9000088570,FUSE;CERAMIC;16-AMP,ELECTRICAL,,8
24,EXPERT ADVERTISING LAHORE,9000079554,"GAUGE;PRESSURE;1.5""",MECHANICAL,SMC,1
24,EXPERT ADVERTISING LAHORE,9000100685,LIMIT SWITCH Z-15 GQ-B,ELECTRICAL,GENERAL ITEMS,3
24,EXPERT ADVERTISING LAHORE,9000096183,SCREW;HEXAGON HEAD;M8X30;00.520.0374,HEIDELBERG PARTS,HEIDELBERG,1
24,EXPERT ADVERTISING LAHORE,9000083967,SENSOR;G2.110.1392,HEIDELBERG PARTS,HEIDELBERG,1
24,EXPERT ADVERTISING LAHORE,9000032582,SILENCER EXHAUSTER,MECHANICAL,,4
24,EXPERT ADVERTISING LAHORE,9000100754,SLEEV # 6,ELECTRICAL,GENERAL ITEMS,6
24,EXPERT ADVERTISING LAHORE,9000100106,"BELT FJ-1321 52""",BELT,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100064,"BELT 46""X25MMX1MM",BELT,GENERAL ITEMS,5
24,EXPERT ADVERTISING LAHORE,9000100655,FIBER FORMER,ELECTRICAL,GENERAL ITEMS,6
24,EXPERT ADVERTISING LAHORE,9000113485,INK;DUCT ON/OF;BRACKET,SOLNA 225 OP # 07,,5
24,EXPERT ADVERTISING LAHORE,9000023710,PIPE;GAS PRESSURE,MECHANICAL,GENERAL ITEMS,8
24,EXPERT ADVERTISING LAHORE,9000100476,PLASTIC CLAMP,MECHANICAL,GENERAL ITEMS,358
24,EXPERT ADVERTISING LAHORE,9000100111,PUNCH SPRING 7MM,MECHANICAL,GENERAL ITEMS,5
24,EXPERT ADVERTISING LAHORE,9000020102,BELT A 62,BELT,GENERAL ITEMS,3
24,EXPERT ADVERTISING LAHORE,9000020120,BELT A 80,BELT,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000100384,BELT CONNECTOR#25 LEATHER BELT CHINA TOKA,BELT,GENERAL ITEMS,10
24,EXPERT ADVERTISING LAHORE,9000074782,BIT;SOLDER;IRON,ELECTRICAL,,2
6,KIMS,9000055668,CAP;HYGIENE;GREEN,SAFETY EQUIPMENT,GENERAL ITEMS,29203
24,EXPERT ADVERTISING LAHORE,9000081673,CLOTH;BLUE FOR CYLINDER,MECHANICAL,,12
24,EXPERT ADVERTISING LAHORE,9000110426,COIL SOLENOID SA-3502 110V AC,SOLNA 225 OP # 07,,2
24,EXPERT ADVERTISING LAHORE,9000031791,BOX;GEOMETRY,STATIONARY,,1
24,EXPERT ADVERTISING LAHORE,9000082390,"BOX;PVC;8""X10""",ELECTRICAL,,3
24,EXPERT ADVERTISING LAHORE,9000100593,BRIDGE RECTIFIER 6A SQUARE,ELECTRICAL,GENERAL ITEMS,4
24,EXPERT ADVERTISING LAHORE,9000100100,UV CAPACITOR,ELECTRICAL,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100564,UV REFLECTOR 1070X180MM,ELECTRICAL,GENERAL ITEMS,5
24,EXPERT ADVERTISING LAHORE,9000100092,"WASH UP  BLADE 22""X2.25"" (GTO)",HEIDELBERG GTO,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000061411,CABLE;4MM S CORE;FLEXIBLE,ELECTRICAL,GM CABLE,22
1,GIBS,9000029736,CHAIN;C-2062-HP,MECHANICAL,GENERAL ITEMS,10
6,KIMS,9000124569,FIBER;KNIFE;12.5X140X200MM,MECHANICAL,,3
3,USMAN TRADE LINKERS,9000105099,RING;SILICON;63X2.5MM,MECHANICAL,,600
9,HINA PACKAGES MULTAN,9000055725,SHIRT;Q.E;WHITE,SAFETY EQUIPMENT,GENERAL ITEMS,6
4,SMF INDUSTRIES LTD # 02,9000055961,MUG;PLASTIC,GENERAL,GENERAL ITEMS,7
5,N.H FOODS MULTAN,9000049853,BEARING;NU 207 ECJ/C3,BEARING,SKF,2
24,EXPERT ADVERTISING LAHORE,9000061824,"DISK;GRINDING;7""",MECHANICAL,CHINA,3
9,HINA PACKAGES MULTAN,9000037981,BLADE;SLITTER SCORRER;LARG,MECHANICAL,,51
40,SMF INDUSTRIES LTD,9000055517,FILE;MANAGEMENT;A4,STATIONARY,GENERAL ITEMS,32
6,KIMS,9000080017,THIMBLE;HOLE TYPE;AL;500MM,ELECTRICAL,,3
40,SMF INDUSTRIES LTD,9000067622,BRUSH;CLOTH WASH,GENERAL,,10
9,HINA PACKAGES MULTAN,9000053867,BOLT;L KEY;M.S;8MMX30MM,MECHANICAL,GENERAL ITEMS,18
9,HINA PACKAGES MULTAN,9000074317,"PIPE;STEAM;S.S;20""X3/4""",MECHANICAL,,3
40,SMF INDUSTRIES LTD,9000066587,CHEMICAL;HCL,CHEMICALS (E&M),LOCAL,345
9,HINA PACKAGES MULTAN,9000050640,"JUNCTION BOX;2 WAY;PVC;1""",ELECTRICAL,POPULAR,15
9,HINA PACKAGES MULTAN,9000063211,RELAY;220V AC 8 PIN;ROUND;W/BASE,ELECTRICAL,CHINT,1
3,USMAN TRADE LINKERS,9000022682,DUSTER,GENERAL,GENERAL ITEMS,1
40,SMF INDUSTRIES LTD,9000125540,BEARING;MJ1-2RSJ,BEARING,RHP,1
1,GIBS,9000086873,BELT;TIMING;MB 600 X 6MM,BELT,,3
9,HINA PACKAGES MULTAN,9000053872,BOLT;L KEY;M.S;8MMX75MM,MECHANICAL,GENERAL ITEMS,92
6,KIMS,9000055675,GOGGLES;SAFETY;WHITE,SAFETY EQUIPMENT,LOCAL,3
40,SMF INDUSTRIES LTD,9000050750,MAGNETIC CONTACTOR;LC1D18M7,ELECTRICAL,SCHNEIDER,4
9,HINA PACKAGES MULTAN,9000045493,BEARING;6011-2RS1/C3,BEARING,SKF,3
1,GIBS,9000123713,LEATHER BREAK;04495-OK120,AUTO PARTS,TOYOTA,22
9,HINA PACKAGES MULTAN,9000064399,CUTTER;END MILL;HSS;8MM,TOOLS,DORMER,3
6,KIMS,9000125333,OIL SEAL;68X95X12,BEARING,TAIWAN,8
9,HINA PACKAGES MULTAN,9000067318,HOLE SAW;W-TIP;38MM,TOOLS,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000067813,"WHEEL;GRINDING;DIAMOND;4""",MECHANICAL,,19
9,HINA PACKAGES MULTAN,9000068341,"TAPE;COTTON;1/2""",ELECTRICAL,,14
9,HINA PACKAGES MULTAN,9000049553,OIL SEAL;45X62X10,BEARING,SKF,6
9,HINA PACKAGES MULTAN,9000047816,BEARING;SYJ 25 TF,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000070544,BRUSH;STEEL WIRE;HAND BRUSH,GENERAL,,20
9,HINA PACKAGES MULTAN,9000014811,VALVE;PUSH PULL;2R210-08,MECHANICAL,,24
9,HINA PACKAGES MULTAN,9000078794,LOCK;BEARING;OUTER;23MM,MECHANICAL,,17
9,HINA PACKAGES MULTAN,9000032072,PRINTER;THERMAL,COMPUTER/ I.T ACCESSORIES,,1
9,HINA PACKAGES MULTAN,9000080158,SWITCH;PUSH-BUTTON;PB-3,ELECTRICAL,,1
9,HINA PACKAGES MULTAN,9000080575,BELT;PLAIN;C 81,BELT,DONGAL,2
9,HINA PACKAGES MULTAN,9000067647,FILTER;FUEL;GDF-222,AUTO PARTS,GUARD,4
9,HINA PACKAGES MULTAN,9000046570,BEARING;22213 EK,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000075075,BEARING;83522-B4,BEARING,NTN,4
9,HINA PACKAGES MULTAN,9000071795,RELAY;OVERLOAD;LRD05 0.63-1 AMP,ELECTRICAL,SCHNEIDER,8
9,HINA PACKAGES MULTAN,9000068198,SLEEVE;HEAT RESISTANT;#1,ELECTRICAL,,36
9,HINA PACKAGES MULTAN,9000063956,BELT;PLAIN;B 67,BELT,DONGAL,7
9,HINA PACKAGES MULTAN,9000048148,BEARING;YAR 207-2F,BEARING,SKF,10
9,HINA PACKAGES MULTAN,9000048334,BEARING;6303-2RSH/C3,BEARING,SKF,2
9,HINA PACKAGES MULTAN,9000055643,HARNESS;SAFETY,SAFETY EQUIPMENT,,3
19,VISION LAHORE,9000022615,CAP DISPOSABLE,GENERAL,GENERAL ITEMS,300
9,HINA PACKAGES MULTAN,9000085801,BELT;PLAIN;FM 69,BELT,LOCAL,1
9,HINA PACKAGES MULTAN,9000085915,TAPE;PLAIN;1000 YRD,MECHANICAL,,8
9,HINA PACKAGES MULTAN,9000073182,BELT;ENDLESS;4080X70MM,BELT,,3
9,HINA PACKAGES MULTAN,9000122366,PAINT;W/SHIELD;SEAGULL WING 6017,BUILDING MATERIAL (E&M),MASTER,2
9,HINA PACKAGES MULTAN,9000078188,SWITCH;TEMP;KP-61,ELECTRICAL,DANFOSS,2
9,HINA PACKAGES MULTAN,9000054633,GEAR SPROCKET;M.S;17-T,MECHANICAL,GENERAL ITEMS,6
9,HINA PACKAGES MULTAN,9000067955,BELT;CNVR;POLYMER;4850 X 50MM,BELT,,1
9,HINA PACKAGES MULTAN,9000074520,SENSOR;PROXIMITY;FR-2MX,ELECTRICAL,FATEK,3
9,HINA PACKAGES MULTAN,9000048173,BEARING;YAR 213-2F,BEARING,SKF,1
9,HINA PACKAGES MULTAN,9000067678,FILTER;LUBE;LF-9009,MECHANICAL,FLEET GUARD,1
9,HINA PACKAGES MULTAN,9000111291,OIL;COMPRESSOR;RENOLIN;SC-68,OIL & LUBRICANTS,FUCHS,95
9,HINA PACKAGES MULTAN,9000115025,OIL SEAL;32X62X10,BEARING,NOK,12
9,HINA PACKAGES MULTAN,9000117868,WASHER;SILICON;21.5X72.5X1.5,MECHANICAL,,94
9,HINA PACKAGES MULTAN,9000091063,SENSOR;OPTICAL FIBER;E3X-ZD,ELECTRICAL,OMRON,4
9,HINA PACKAGES MULTAN,9000064025,BELT;PLAIN;C 72,BELT,DONGAL,7
60,GIBS FOOD PRODUCTS,9000104148,TISSUE PAPER;ROLL,GENERAL,JASMINE,10
9,HINA PACKAGES MULTAN,9000090454,SENSOR;PROXIMITY;CR18-8DP,ELECTRICAL,AUTONICS,6
9,HINA PACKAGES MULTAN,9000091499,"SPRING;M.S;22MMX3-3/4""",MECHANICAL,,7
9,HINA PACKAGES MULTAN,9000094464,SENSOR;REFLECTOR;BMS2M-MDT,ELECTRICAL,AUTONICS,4
